house_id,lat,long,hours_of_sunlight_per_year,sq_ft_available_for_solar_panels,Block,energy_type,total_gas_usage,total_usage,sq_ft_available_for_solar_panels_block_avg,hours_of_sunlight_per_year_block_avg,total_energy_usage,geo_cluster
a8c6d021,0.9474422272070626,0.8147921099049569,1491.0,3334.230769230769,811400-2,None,,,2019.1588785046729,1407.3716814159293,,3
61b81f41,0.9508553692043726,0.7829620953769307,1474.0,1233.0,812001-4,Meter,,63.960000000000015,1053.6301369863013,1396.015479876161,63.960000000000015,0
3b1921ad,0.9507540328968282,0.7828797737062558,1465.0,969.0,812001-4,Meter,,130.20000000000002,1053.6301369863013,1396.015479876161,130.20000000000002,0
a280bfbe,0.9507480037343683,0.7823955869594243,1434.0,599.0,812001-4,None,,,1053.6301369863013,1396.015479876161,,0
de086109,0.951031738770034,0.7821768864728114,1350.0,881.0,812001-4,Both,50257.44,420.48,1053.6301369863013,1396.015479876161,25338.960000000003,0
bf4749ba,0.950876703163857,0.7832750350056585,1475.0,564.0,812001-4,Meter,,305.28000000000003,1053.6301369863013,1396.015479876161,305.28000000000003,0
98e02e20,0.9508366854261894,0.7831037337582387,1475.0,564.0,812001-4,Both,45460.79999999999,143.88,1053.6301369863013,1396.015479876161,22802.339999999993,0
a376ea65,0.9508413563707379,0.7830683241629117,1475.0,564.0,812001-4,Both,18975.6,117.00000000000004,1053.6301369863013,1396.015479876161,9546.3,0
91d806b7,0.9509595213295476,0.782496402813635,1350.0,881.0,812001-4,Meter,,930.6,1053.6301369863013,1396.015479876161,930.6,0
7d3edbdb,0.9509595213295476,0.782496402813635,1381.2,1342.1581027667985,812001-4,None,,,1053.6301369863013,1396.015479876161,,0
b01ad06d,0.9504308565379311,0.7823733127451789,1376.0,370.0,812001-4,Both,21841.200000000004,52.2,1053.6301369863013,1396.015479876161,10946.700000000003,0
3ce825fa,0.9506748587304266,0.7830480978412027,1358.0,1550.0,812001-4,Both,21373.92000000001,110.88,1053.6301369863013,1396.015479876161,10742.400000000005,0
2f97ea64,0.9507307113013717,0.7825917155205531,1416.0,1092.0,812001-4,Meter,,140.88000000000002,1053.6301369863013,1396.015479876161,140.88000000000002,0
dc121800,0.9284421896407409,0.7692137809525974,1154.0,2483.786121673004,812101-2,None,,,2667.8008298755185,1348.395176252319,,0
317c1cf6,0.9282713192012828,0.769232139812857,1312.0,1568.0,812101-2,Both,19595.520000000004,897.5999999999999,2667.8008298755185,1348.395176252319,10246.560000000001,0
b33aac5b,0.9280119989608586,0.769424695839021,1326.0,1321.0,812101-2,Both,23765.759999999995,953.76,2667.8008298755185,1348.395176252319,12359.759999999997,0
56ce825d,0.9285851006674655,0.769223885091904,1212.0,2483.786121673004,812101-2,None,,,2667.8008298755185,1348.395176252319,,0
09f44226,0.9281364249729975,0.769320127018787,1501.0,1868.0,812101-2,Both,22731.84,452.28,2667.8008298755185,1348.395176252319,11592.06,0
b2fc2dff,0.9511890932848566,0.7927626594242696,1398.8,1590.0589400693414,812001-3,None,,,2143.042253521127,1406.6305732484077,,3
b71354d9,0.9249263928706917,0.7764320247050449,1447.2,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
988c9da7,0.9249263928706917,0.7764320247050449,1447.2,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
219b278d,0.9249263928706917,0.7764320247050449,1447.2,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
f5447747,0.9322604714791787,0.7361827180587568,1415.0,934.0,812101-1,None,,,1580.1323763955343,1311.4172015404365,,2
f20e730b,0.9323554804788614,0.7363940118504075,1359.0,740.0,812101-1,None,,,1580.1323763955343,1311.4172015404365,,2
1d4528d2,0.9333296937510056,0.7379491742126021,1411.0,1550.0,812101-1,None,,,1580.1323763955343,1311.4172015404365,,2
57469b8b,0.9333060143810705,0.7379181581135583,1411.0,1550.0,812101-1,None,,,1580.1323763955343,1311.4172015404365,,2
7a7c8b1c,0.9321948463646805,0.7359907213688786,1382.0,969.0,812101-1,None,,,1580.1323763955343,1311.4172015404365,,2
b6d8c037,0.9324488662424955,0.736575119525881,1397.0,828.0,812101-1,None,,,1580.1323763955343,1311.4172015404365,,2
a8586884,0.9325573249122883,0.7367513645843076,1235.0,969.0,812101-1,None,,,1580.1323763955343,1311.4172015404365,,2
24ccab2e,0.9327968681747443,0.7370654770149372,1184.0,1365.9029126213593,812101-1,None,,,1580.1323763955343,1311.4172015404365,,2
c4675245,0.9451327664639706,0.8093253284853432,1430.0,3224.0,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
7dc22a2b,0.9451327664639706,0.8093253284853432,1367.4,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
2bf7e010,0.9451327664639706,0.8093253284853432,1367.4,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
30c5c23c,0.9451327664639706,0.8093253284853432,1367.4,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
5c9aec48,0.9451874264533267,0.8088464103254296,1436.0,1180.0,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
4cd42cfb,0.9451874264533267,0.8088464103254296,1344.4,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
8ccf5e70,0.9451874264533267,0.8088464103254296,1344.4,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
2f077e64,0.9451874264533267,0.8088464103254296,1344.4,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
2b0ff9a7,0.9448843384686967,0.8084162717023275,1367.0,1445.0,811500-2,Both,27743.76,,4277.3983739837395,1385.8503937007874,,3
b8dadf8b,0.9448843384686967,0.8084162717023275,1408.4,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
67cd402b,0.9448843384686967,0.8084162717023275,1408.4,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
87e17f64,0.9448843384686967,0.8084162717023275,1408.4,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
b7b9ffe7,0.9448843384686967,0.8084162717023275,1408.4,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
3b688ad4,0.9448843384686967,0.8084162717023275,1408.4,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
0bc6e31e,0.9448843384686967,0.8084162717023275,1408.4,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
7448f224,0.9448843384686967,0.8084162717023275,1408.4,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
460c8346,0.9448843384686967,0.8084162717023275,1408.4,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
f774b1f9,0.9447613634308212,0.8084605945919776,1436.0,2149.0,811500-2,Meter,,,4277.3983739837395,1385.8503937007874,,3
c5473fd9,0.9447613634308212,0.8084605945919776,1442.4,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
a0b08041,0.9447613634308212,0.8084605945919776,1442.4,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
f1a7854d,0.9447613634308212,0.8084605945919776,1442.4,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
37f003da,0.9447613634308212,0.8084605945919776,1442.4,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
fdb50074,0.9447613634308212,0.8084605945919776,1442.4,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
5c5ac546,0.9447613634308212,0.8084605945919776,1442.4,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
acc9a35a,0.9447613634308212,0.8084605945919776,1442.4,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
920a1bf7,0.9447613634308212,0.8084605945919776,1442.4,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
d08b2de0,0.9447166879995166,0.8100082600436735,1414.2,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
c555034f,0.9450993741795557,0.8086612519726799,1287.0,1427.0,811500-2,Both,7616.160000000001,,4277.3983739837395,1385.8503937007874,,3
21727894,0.9450993741795557,0.8086612519726799,1391.2,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
6337f1de,0.9448631767710012,0.8091448523185818,1379.0,987.0,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
9a5b2883,0.9447814451796361,0.8085033838176088,1436.0,2149.0,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
5d274b2c,0.9447814451796361,0.8085033838176088,1426.8,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
ecae90fa,0.9447814451796361,0.8085033838176088,1426.8,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
13390f64,0.9448015203030025,0.8085461820648021,1459.0,1480.0,811500-2,Both,85675.68,1959.06,4277.3983739837395,1385.8503937007874,43817.369999999995,3
ff1c5096,0.9447814451796361,0.8085033838176088,1426.8,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
9e7b4a8a,0.9447814451796361,0.8085033838176088,1426.8,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
940fb932,0.9447814451796361,0.8085033838176088,1426.8,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
6bfe3aae,0.9447814451796361,0.8085033838176088,1426.8,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
f5e223f4,0.945460627018317,0.808976555248293,1242.0,2467.0,811500-2,Both,34676.64,1579.11,4277.3983739837395,1385.8503937007874,18127.875,3
1fb1fe9e,0.9453078771935104,0.8091242110054253,1350.0,899.0,811500-2,Both,222930.0,,4277.3983739837395,1385.8503937007874,,3
8837a5a5,0.9453078771935104,0.8091242110054253,1340.0,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
1b2b7e93,0.9453078771935104,0.8091242110054253,1340.0,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
0d648b3a,0.9453078771935104,0.8091242110054253,1340.0,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
ffaf1083,0.9453078771935104,0.8091242110054253,1340.0,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
ae7bdb78,0.9453078771935104,0.8091242110054253,1340.0,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
50b0e3c8,0.9453078771935104,0.8091242110054253,1340.0,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
feb4c852,0.9453078771935104,0.8091242110054253,1340.0,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
fb5faae2,0.9453078771935104,0.8091242110054253,1340.0,3334.230769230769,811500-2,None,,,4277.3983739837395,1385.8503937007874,,3
5adb4d18,0.9382707050217682,0.7921066572015008,1335.0,1860.2809667673716,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
71b6a057,0.9394169879404117,0.797173296661569,1382.0,1860.2809667673716,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
1984df94,0.9390950571667247,0.7512042983802445,1424.0,1004.0,812101-1,None,,,1580.1323763955343,1311.4172015404365,,2
a607ec60,0.931821965855459,0.7795284472163502,1507.0,2696.0,812103-2,None,,,3941.462857142857,1381.622340425532,,0
0a55bb06,0.931821965855459,0.7795284472163502,1442.4,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
4cf8f7db,0.931821965855459,0.7795284472163502,1442.4,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
fb08b597,0.931821965855459,0.7795284472163502,1442.4,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
da2ffd22,0.9317129108948699,0.7797231503721207,1342.0,2784.0,812103-2,None,,,3941.462857142857,1381.622340425532,,0
e2b5ee5b,0.9317129108948699,0.7797231503721207,1435.4,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
b1469a61,0.9319289006710036,0.7788063170104635,1410.2,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
a5455f52,0.9317129108948699,0.7797231503721207,1435.4,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
a9afdd6b,0.9317129108948699,0.7797231503721207,1435.4,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
674d65fe,0.9317129108948699,0.7797231503721207,1435.4,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
e842e63c,0.9317129108948699,0.7797231503721207,1435.4,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
25d61b76,0.9317129108948699,0.7797231503721207,1435.4,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
20d488a0,0.9317129108948699,0.7797231503721207,1435.4,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
88da4d9b,0.9317129108948699,0.7797231503721207,1435.4,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
04845c16,0.9317129108948699,0.7797231503721207,1435.4,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
4d2d81bf,0.9317129108948699,0.7797231503721207,1435.4,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
95d269a6,0.9317129108948699,0.7797231503721207,1435.4,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
8d69f18d,0.931690152462938,0.7790654611189467,1355.0,2044.0,812103-2,None,,,3941.462857142857,1381.622340425532,,0
32993e0e,0.931690152462938,0.7790654611189467,1447.6,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
fb1faa7b,0.931690152462938,0.7790654611189467,1447.6,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
e78b79a5,0.931690152462938,0.7790654611189467,1447.6,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
517e9ed5,0.931690152462938,0.7790654611189467,1447.6,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
ee490b3e,0.9327920315938663,0.7812076198454037,1333.0,2889.0,812103-2,None,,,3941.462857142857,1381.622340425532,,0
2e33c46a,0.9327920315938663,0.7812076198454037,1329.0,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
1876c50a,0.9327920315938663,0.7812076198454037,1329.0,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
03306bff,0.9327920315938663,0.7812076198454037,1329.0,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
72fd07b6,0.9327920315938663,0.7812076198454037,1329.0,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
2b1ee794,0.9327920315938663,0.7812076198454037,1329.0,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
48a6d1a7,0.9327920315938663,0.7812076198454037,1329.0,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
6cc94a38,0.9327920315938663,0.7812076198454037,1329.0,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
df3f6e02,0.9327920315938663,0.7812076198454037,1329.0,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
ae9d3af8,0.9327920315938663,0.7812076198454037,1329.0,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
4d1b16d4,0.9327920315938663,0.7812076198454037,1329.0,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
9b3107fb,0.9327920315938663,0.7812076198454037,1329.0,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
7c273548,0.9327920315938663,0.7812076198454037,1329.0,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
95f6e24b,0.9327920315938663,0.7812076198454037,1329.0,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
c4b170c9,0.9327978951200002,0.7816749362882263,1318.0,3083.0,812103-2,None,,,3941.462857142857,1381.622340425532,,0
876b1146,0.9327978951200002,0.7816749362882263,1376.8,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
c35f27c2,0.9327978951200002,0.7816749362882263,1376.8,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
57985a5b,0.9327978951200002,0.7816749362882263,1376.8,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
29d0a9ce,0.9327978951200002,0.7816749362882263,1376.8,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
cc63c99a,0.9327978951200002,0.7816749362882263,1376.8,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
b2a3e878,0.9327978951200002,0.7816749362882263,1376.8,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
96910624,0.9327978951200002,0.7816749362882263,1376.8,2483.786121673004,812103-2,None,,,3941.462857142857,1381.622340425532,,0
b293ea40,0.9486317809609233,0.8027059624823778,1420.0,1251.0,811600-3,Both,702.72,21.0,1434.9307692307693,1392.7894736842106,361.86,3
cd0fbfeb,0.9486151046950759,0.8026836612034742,1420.0,1251.0,811600-3,Both,42.48,76.44,1434.9307692307693,1392.7894736842106,59.459999999999994,3
5d56ee0e,0.9485984284292321,0.8026613599245849,1420.0,1251.0,811600-3,Both,73071.36,70.44,1434.9307692307693,1392.7894736842106,36570.9,3
0341c15a,0.9485984284292321,0.8026613599245849,1429.2,3334.230769230769,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
8687f28a,0.9486151046950759,0.8026836612034742,1427.2,3334.230769230769,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
9caa7f67,0.9487818474771572,0.8029066920355206,1402.0,1251.0,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
6e13a27e,0.9487484949454732,0.8028620894777276,1425.0,511.0,811600-3,Both,35126.64,549.84,1434.9307692307693,1392.7894736842106,17838.239999999998,3
77452b0e,0.9487818474771572,0.8029066920355206,1411.2,3334.230769230769,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
d7ca7f43,0.9486651268671586,0.8027505740617187,1433.0,793.0,811600-3,Meter,,,1434.9307692307693,1392.7894736842106,,3
60366b02,0.9486651268671586,0.8027505740617187,1426.6,3334.230769230769,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
4c285b7b,0.9486484506013113,0.8027282637612672,1433.0,793.0,811600-3,Meter,,,1434.9307692307693,1392.7894736842106,,3
ec56011f,0.9486818031330024,0.802772875340608,1433.0,793.0,811600-3,Meter,,,1434.9307692307693,1392.7894736842106,,3
021c2e94,0.9486484506013113,0.8027282637612672,1427.8,3334.230769230769,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
a929e10c,0.9486484506013113,0.8027282637612672,1427.8,3334.230769230769,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
51a448e4,0.9486818031330024,0.802772875340608,1425.4,3334.230769230769,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
faa3185b,0.948848539289628,0.8029959061726402,1423.0,1850.0,811600-3,Both,49716.0,358.2,1434.9307692307693,1392.7894736842106,25037.1,3
023cf564,0.948848539289628,0.8029959061726402,1406.2,3334.230769230769,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
6349ca2d,0.9483200732616055,0.8031598819190577,1378.0,1339.0,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
9aab5def,0.9485817587888405,0.8026390586456955,1443.0,1110.0,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
4440fd21,0.948548406257153,0.8025944470663688,1443.0,1110.0,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
30b0a9b1,0.948548406257153,0.8025944470663688,1429.2,3334.230769230769,811600-3,None,,,1434.9307692307693,1392.7894736842106,,3
